Ano;Nr.;Data de saída;Data de chegada;Dias em missão;Tipo de missão;Meio de transporte;Área;Local;parceiro_1;parceiro_2;parceiro_3;Coordenador;Líder da equipe de saúde;Atendimentos médicos;Crianças (med);Adolescentes (med);Adultos (med);Atendimentos odontológicos;Crianças (odonto);Adolescentes (odonto);Adultos (odonto);Procedimentos odonto;Kits odonto;Atendimentos de enfermagem;Crianças (enf);Adolescentes (enf);Adultos(enf);Procedimentos de enfermagem;Consultas de enfermagem;Atendimentos fisioterapia;Atendimentos psicologia;Atendimentos dermatologia;Atendimento fonoaudiologia;Atendimento nutricionista;Atividades evangelísticas;Evangelismo/Palestra infantil;Palestra/Reunião de mulheres;Ministério/Palestra Adolesc;Palestra/Reunião de homens;Bíblias;Evangelismo nas casas;Cultos/Devocional;Decisão por Cristo;Ceia do Senhor;Batismo;Atividades de saúde;Aerosolterapia;Aplicação de Fluor;Curativos;Encaminh. p/Unidade Hospitalar;Entrega de medicamentos;Escovas e cremes dentais;Exame de hemoglobina glicada;Exame de sífilis;Exame de urina;Exame de hanseníase;Hemograma simples MTX;Inalação;Internação Emergência/Urgência;Kit de higiene;Lavagem Nasal com Procedimento;Lavagem de ouvido;Manutenção de Prótese;Medicação EV/IM;Medicação Ocular;Medicação Oral;Medicação Tópica;Paciente em Observação;Palestra de higiene bucal;Pequenas Cirurgias;Prenatal;Prótese;Retirada de gesso;Teste AIDS;Teste de Covid-19;Teste de glicemia;Teste de gravidez;Teste Doppler;Ultrassonografia;Vacinas;Visitas domiciliares;Outras atividades;Aconselhamento;Brinquedos doados para crianças;Cestas basicas;Corte de cabelo;Curso de Empreendedorismo;Doação de gerador;Doação de óculos;Kit de lanche;Kit para crianças/escolar;Kit para mulheres;Kit para homens;Lembranças;Orientação Jurídica;Orientação/ Assistente Social;Pintura de casas;Poços;Produtos de cabelo;Sacolas de roupas;Treinamento de liderança local;Curso de Gestão Financeira;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-13;27/05/2023;03/06/2023;8;Viagem de barco;Barco Linda e Esperança;Urucará;Rio Carará;;;;Pr. Raimundo Wilson;Dr. Djailson Rodrigues;162;17;21;124;45;18;6;21;500;45;257;85;27;145;1061;0;40;0;0;0;0;0;181;99;0;113;200;28;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-14;03/06/2023;09/06/2023;7;Viagem de barco;Barco JJ Mesquita;Baixo Amazonas;Amatari;-;;;Pr. Flávio Seleguim;Christiane Ribeiro;490;178;33;279;114;36;21;57;554;228;604;214;54;336;2484;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;14;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;0;0;0;0;83;12;0;0;0;0;0;279;0;0;73;0;2;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-15;03/06/2023;10/06/2023;8;Viagem de barco;Barco Amor e Esperança;Autazes;Rio Autazes;Amazon Outreach;First Baptist Church (Tyler, Texas);;Pr. Eustáquio Fortunato;André Lima;451;178;48;225;125;26;22;77;460;110;579;207;70;302;2341;0;0;0;0;0;0;0;381;153;0;160;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-16;10/06/2023;16/06/2023;7;Viagem de barco;Barco Linda e Esperança;Baixo Amazonas;Baixo Amazonas;Amazon Outreach;New Beginnings Church (Longview, Texas);;Pr. Raimundo Wilson;Dr. Djailson Rodrigues;261;99;71;91;41;11;14;16;0;0;302;110;85;107;1120;0;0;0;0;0;0;0;131;90;0;113;45;10;3;0;0;0;0;0;0;0;0;604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-17;16/06/2023;22/06/2023;7;Viagem de barco;Barco Amor e Esperança;Baixo Amazonas;Rio Uatumã;Amazon Outreach;Citizens Church Family (Plano, Texas);;Ev. José Carlos;Dr. Djailson Rodrigues;121;42;6;73;35;7;5;23;334;85;156;49;11;96;660;0;0;0;0;0;0;0;65;54;0;65;0;15;3;0;0;0;0;0;0;0;0;432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;0;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-18;19/06/2023;26/06/2023;8;Viagem de barco;Barco Linda e Esperança;Baixo Amazonas;Urucurituba;Amazon Outreach;New Life Crossgate Church, EUA;;Sirineu Oliveira Cativo;Enf. Edevanete Oliveira;534;166;60;308;53;14;11;28;357;53;587;180;71;336;2433;0;0;0;0;0;13;0;527;239;0;150;231  (100);42;6;37;0;0;0;3;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;17;0;0;0;0;114;35;0;0;0;677 (500) Sol;0;0;0;140;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-19;02/07/2023;08/07/2023;7;Viagem de barco;Barco JJ Mesquita;Rio Negro;Rio Negro;Mackenzie;;;Pr. Ivan Laray;Enf. Edevanete Oliveira;235;76;18;141;104;29;16;59;700;104;339;105;34;200;1417;0;0;0;0;0;0;0;130;89;7;0;0;82;5;11;3;3;0;5;0;10;0;0;187;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;187;0;0;0;0;0;0;141;6;0;0;0;8;0;0;482;0;0;0;0;17;612;182;5;0;0;0;0;0;0;0;26;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-20;06/07/2023;14/07/2023;9;Viagem de barco;Barco Amor e Esperança;Baixo Amazonas;Barreirinha;Amazon Outreach;Carpenters Church, EUA;;Pr. Mário Sérgio;Dr. Djailson Rodrigues;371;110;19;242;112;36;16;60;1069;0;483;146;35;302;2053;0;0;0;0;0;0;0;433;401;0;0;266;22;6;0;0;0;0;0;0;0;0;656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360;0;0;0;437;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-21;16/07/2023;21/07/2023;6;Viagem de barco;Barco JJ Mesquita;Rio Solimões;Lagos Rio Solimões;Northwoods Church;;;Pr. Eustáquio Fortunato;Christiane Ribeiro;147;55;9;83;69;24;13;32;389;32;216;79;22;115;878;0;0;0;0;0;0;0;387;171;0;0;450;31;7;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;1;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;83;1;0;0;0;0;0;0;12;0;23;0;0;0;0;0;250;0;0;0;6;0;0;0;240;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-22;13/07/2023;20/07/2023;8;Viagem de barco;Barco Linda e Esperança;Baixo Amazonas;Rio Uatumã;Amazon Outreach;New Hope Jasper, EUA;;Pr. Raimundo Wilson;Dr. Djailson Rodrigues;256;104;11;141;77;18;2;57;742;165;0;0;0;0;0;0;0;0;0;0;0;0;217;109;0;72;0;23;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;20;0;0;0;0;232;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-23;22/07/2023;29/07/2023;8;Viagem de barco;Barco Linda e Esperança;Rio Purus;Beruri;Amazon Outreach;Geyer Springs Church, EUA;;Pr. Franklin Carvalho;Leonardo Magalhães;328;139;26;163;100;19;18;63;575;100;428;158;44;226;1736;0;0;0;0;0;0;0;358;435;0;139;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;275;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-24;23/07/2023;29/07/2023;7;Viagem de barco;Barco JJ Mesquita;Rio Solimões;Rio Solimoes;Stetson Ministries, EUA;;;Pr. Eustáquio Fortunato;Christiane Ribeiro;353;112;28;213;147;35;14;98;1158;0;500;147;42;311;2122;0;0;0;0;0;28;0;388;40;32;0;0;43;7;126;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;2;0;0;0;0;9;0;0;0;0;0;1;0;0;0;0;0;213;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-25;27/07/2023;03/08/2023;8;Viagem de barco;Barco Amor e Esperança;Rio Solimões;Codajás;Amazon Outreach;Bethel Bible-Amazon;;Victor Bastos;Dra. Alessandra Raiol;256;66;14;176;51;20;7;24;248;0;307;86;21;200;1321;0;10;0;0;0;0;0;254;68;0;83;56;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;89;0;0;314;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-26;30/07/2023;05/08/2023;7;Viagem de barco;Barco JJ Mesquita;Rio Solimões;Rio Solimões;Northland Church, EUA;;;Pr. Eustáquio Fortunato;Christiane Ribeiro;302;99;24;179;90;17;10;63;450;100;392;116;34;242;1660;0;0;0;0;0;0;0;119;141;0;0;25;44;7;0;0;0;0;0;0;5;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;174;4;0;0;0;0;0;0;62;0;0;0;0;46;0;12;141;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-27;03/08/2023;10/08/2023;8;Viagem de barco;Barco Amor e Esperança;Rio Negro;Rio Uninim;Amazon Outreach;Coppell Bible Church (Coppell, Texas);;Pr. Ivan Laray;Dr. Djailson Rodrigues;126;34;9;83;45;16;6;23;0;0;171;50;15;106;473;0;0;0;0;0;0;0;191;85;0;60;100;75;5;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;155;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-28;27/08/2023;02/09/2023;7;Viagem de barco;Barco JJ Mesquita;Rio Negro;Rio Negro;Igreja Batista Millenium de Brasília;;;Ev. Daniel Pontes;Christiane Ribeiro;142;46;9;87;47;3;7;37;507;37;189;49;16;124;855;0;0;0;0;0;0;0;126;68;16;36;80;27;5;31;0;0;0;3;0;4;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-29;03/09/2023;09/09/2023;7;Viagem de barco;Barco Serguem Silva;Rio Solimões;Rio Solimões;Centro Universitário Armando Alvares Penteado (FAAP), Curso de Direito, São Paulo;;;Pr. Eustáquio Fortunato;Dr. Djailson Rodrigues;171;54;22;95;63;10;9;44;731;0;234;64;31;139;980;0;0;0;0;0;0;0;150;0;0;0;0;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;0;0;0;2;0;0;0;0;25;1;0;0;0;0;0;2;0;0;0;0;4;0;0;0;0;0;66;0;0;0;400;68;0;0;8;20;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-30;03/09/2023;09/09/2023;7;Viagem de barco;Barco JJ Mesquita;Rio Negro;Rio Negro;Igreja Presbiteriana de Anápolis;;;Pr. Ivan Laray;Christiane Ribeiro;214;65;12;137;82;25;13;44;510;81;296;90;25;181;1250;0;0;0;0;0;0;0;73;96;16;36;120;24;6;1;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;19;0;0;0;9;0;0;0;0;0;11;0;0;0;0;0;25;3;0;0;0;5;0;0;0;100;0;0;0;97;0;60;190;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-31;10/09/2023;16/09/2023;7;Viagem de barco;Barco JJ Mesquita;Rio Negro;Rio Negro;Calvary Bible Church, EUA;;;Pr. Ivan Laray;Christiane Ribeiro;211;63;14;134;101;28;21;52;1132;106;312;91;35;186;1308;0;0;0;0;0;0;0;130;64;10;28;0;29;5;22;0;0;0;0;0;12;0;0;0;0;0;5;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;28;6;0;0;0;1;0;0;56;0;0;0;0;99;0;0;64;0;0;0;0;6;0;0;100;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-32;16/09/2023;16/09/2023;1;Ação missionária;Carro;Manaus;ICTR - Bairro da União;;;;Ev. Rogério Barbosa;Rosa Maria Nunes;79;7;16;56;18;6;0;12;358;0;97;13;16;68;427;0;22;10;0;0;0;0;70;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;20;3;0;0;0;0;0;0;100;0;41;0;0;0;0;0;0;0;0;87;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-33;29/09/2023;06/10/2023;8;Viagem de barco;Barco JJ Mesquita;Baixo Amazonas;Paraná do Ramos;Faith Church, EUA;;;Pr. Flávio Seleguim;Christiane Ribeiro;232;89;18;125;96;24;11;61;708;150;328;113;29;186;1356;0;0;0;0;0;0;0;310;117;0;39;0;7;3;0;0;0;0;0;0;2;0;0;0;0;0;10;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;18;8;0;0;0;5;0;0;7;0;0;0;0;0;0;0;156;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-34;29/09/2023;06/10/2023;8;Viagem de barco;Barco Amor e Esperança;Baixo Amazonas;Rio Uatumã;Amazon Outreach;Del Sol Church, EUA;;Ev. José Carlos;Dr. Djailson Rodrigues;248;30;13;205;35;4;3;28;344;250;283;34;16;233;1315;0;0;0;0;0;0;0;90;32;0;64;44;16;5;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-35;08/10/2023;14/10/2023;7;Viagem de barco;Barco JJ Mesquita;Rio Negro;Rio Negro;Islego Missions;;;Pr. Ivan Laray;Christiane Ribeiro;100;33;5;62;44;9;7;28;204;46;144;42;12;90;612;0;30;0;0;0;0;0;125;48;0;15;0;25;5;3;3;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;0;18;0;0;0;0;24;77;0;0;0;45;0;0;48;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-36;27/10/2023;29/10/2023;2;Avanço Missionário;Carro;Autazes;Rio Autazes/Iguapenú;;;;Pr. Eustáquio Fortunato;Kquinda Soares;65;12;7;46;29;2;7;20;155;21;94;14;14;66;414;0;19;8;0;0;0;0;43;15;7;18;0;40;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-37;27/10/2023;29/10/2023;2;Atendimento no CONPLEI;Carro;Manaus; Aldeia Waikiru, bairro Tarumã;;;;-;Moisés Pinho;0;0;0;0;0;0;0;0;0;0;80;16;21;43;326;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-38;04/11/2023;05/11/2023;1;Avanço Missionário;Carro;Fronteira Acre Amazonas;Taquara;Mackenzie;;;Pr. Oséias Lopes;Enf. Edevanete Oliveira;103;11;2;90;51;50;0;1;51;400;154;61;2;91;644;0;0;0;0;0;0;0;98;11;1;0;0;0;3;0;0;0;0;0;50;9;0;253;0;0;0;0;0;0;192;0;0;0;0;0;13;0;0;0;0;4;1;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;25;503;0;100;0;192;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-39;15/11/2023;15/11/2023;0;Avanço Missionário;Carro;Manaus;Comunidade Parque das Tribos - Tarumã;Amazon Outreach;;;Pr. Thiago Dantas;Kquinda Soares;45;19;1;25;36;10;1;25;224;0;81;29;2;50;343;0;7;5;0;0;0;0;16;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-40;25/11/2023;26/11/2023;1;Avanço Missionário;Carro;Rio Solimões;Vila Barro Branco;;;;Pr. Eustáquio Fortunato;Kquinda Soares;51;17;1;33;24;7;1;16;170;40;75;24;2;49;323;0;19;10;0;0;0;0;24;0;0;0;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-41;21/11/2023;28/11/2023;7;Avanço Missionário;Carro;Fronteira Acre Amazonas;Parque do Divisor, Rio Môa, Acre;Missão Aliança Missionária;;;Pr. José Ribeiro Bandeira;Enf. Edevanete Oliveira;0;0;0;0;0;0;0;0;0;0;131;7;5;109;581;0;0;0;0;0;0;0;121;159;34;32;0;35;8;7;0;0;0;0;241;0;0;223;400;0;0;0;0;0;0;3;0;0;0;0;18;0;0;0;0;4;0;0;0;0;0;0;25;0;0;8;0;0;0;0;0;1;0;0;0;1;500;0;200;0;115;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;2023-42;30/12/2023;30/12/2023;0;Ação missionária;Carro;Manaus;Casa do Oleiro - Puraquequara;;;;Pr. Flávio Seleguim;Dr. Djailson Rodrigues;24;0;0;24;19;3;0;16;2210;41;43;3;0;40;209;0;20;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024;2024-01;13/01/2024;20/01/2024;7;Viagem de barco;Barco Amor e Esperança;Rio Purus ;Berurí;Amazon Outreach;;;Pr. Franklin Carvalho;Núbia Pantoja;291;101;20;170;58;12;12;34;357;0;349;113;32;204;1455;0;0;0;0;0;0;0;238;201;0;126;51;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024;2024-02;19/01/2024;27/01/2024;8;Viagem de barco;Barco;Acre;Rio Azul e Rio Moa- Acre;Aliança Missionária e Missão Operação e Redenção;;;Pr. José Ribeiro Bandeira;Enf. Edevanete Oliveira;640;300;60;280;86;22;20;44;234;237;726;322;80;324;2826;90;75;0;0;0;0;0;897;201;103;0;0;211;21;10;0;1;0;0;0;97;0;2224;0;0;0;0;0;0;0;32;0;0;0;0;115;0;0;0;0;0;0;26;0;0;0;79;118;0;0;0;149;27;0;0;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024;2024-03;09/02/2024;14/02/2024;5;Viagem de barco;Barco JJ Mesquita;Rio Negro;Monte Moria;;;;Pr. Ivan Laray;Anne Sampaio;93;13;22;58;0;0;0;0;0;0;93;13;22;58;395;0;0;0;0;0;0;0;40;60;0;0;0;0;5;0;0;0;0;0;0;2;0;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024;2024-04;02/03/2024;09/03/2024;7;Viagem de barco;Barco Amor e Esperança;Rio Solimões;Lago Sacambú;Amazon Outreah;;;Pr. Eustáquio Fortunato;Dr. Djailson Rodrigues;250;70;11;169;87;23;6;58;957;0;337;93;17;227;1465;0;0;0;0;0;0;0;159;130;0;126;87;17;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;171;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024;2024-05;03/03/2024;09/03/2024;6;Viagem de barco;Barco JJ Mesquita;Rio Negro;Rio Negro;Islego Missions;;;Pr. Ivan Laray;Marilda Rodrigues;171;49;15;107;84;21;16;47;457;0;255;70;31;154;1073;0;0;0;0;0;0;0;109;100;0;11;0;36;5;39;0;9;0;0;0;13;0;0;0;0;0;4;0;0;0;3;0;0;0;0;11;0;0;0;0;0;2;0;0;0;0;0;85;8;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024;2024-06;09/03/2024;15/03/2024;6;Viagem de barco;Barco Amor e Esperança;Rio Amazonas;Paraná do Ramos;Amazon Outreach;;;Pr. Mário Sérgio;Dr. Djailson Rodrigues;284;203;27;54;52;34;8;10;908;0;336;237;35;64;1136;0;0;0;0;0;0;0;564;159;0;67;82;27;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;3;0;0;0;0;0;0;0;0;0;0;0;256;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
